h,distance,angle,situation_DirectFreekick,situation_FromCorner,situation_OpenPlay,situation_SetPiece,shotType_Head,shotType_LeftFoot,shotType_OtherBodyPart,shotType_RightFoot
0.0,0.1322800192556066,0.621813250780832,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.18662528044263965,0.2876715628827965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.27411679350140766,0.35941384146593264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2675257163832888,0.4288753497152729,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.22995652559149204,0.3459004898613407,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2127204476797779,0.5377672270023646,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.22279139210151605,0.35908486367764747,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.2399437260457172,0.37491645655715466,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09235796524338136,1.080670861512249,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.17423261917539223,0.662647871897738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.11332255900910275,0.9556712233798962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.41552373208257226,0.1659734913894516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.07286290712608313,1.3082862556737769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.18860538699728324,0.5296987479033316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.22099999855007033,0.528229740069484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.18272656049585537,0.26361694780914635,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.06300796627965713,1.5218930688144972,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2640700366724507,0.3829390472077744,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.051623632823956316,1.7839440621102396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0410121776825149,1.9425116099735469,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.22989782989792104,0.4882443387257315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.26139628227643263,0.44614485566592493,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.21332838882835678,0.49825269408577755,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.05239276943261857,1.7181573267465278,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.20191084814983795,0.34697250031379423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0948735919189515,1.0583278635775957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3751106622200103,0.15796334606970963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.36559128028771765,0.23195277597907027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.29912708488021617,0.29056877225294353,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2891539552589921,0.35741396611606846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.16979988293323725,0.5328318734840796,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2265855098094657,0.5070540723488546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.30488849835545423,0.34309128223024415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.11555083453324166,0.9167137625497905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.15570807412833537,0.4062063817936348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.16790775473194483,0.40558345359306036,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.10837434487326447,0.13182792442961144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.2733861397077008,0.4019361804779641,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.20972360263440562,0.3425219642611469,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.21553884778286472,0.5336288104059381,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.262817409822414,0.15812382933050428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.060926176832605816,1.5541313438223268,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.14838461007778256,0.728714535756525,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2469169475834093,0.3997811752944307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2604323476561404,0.26282999823928377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2136632649373585,0.41882435518265115,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.32516613706398806,0.3420156450143195,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25600779733108225,0.28638353658717597,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0870057162456869,1.207415310161128,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.23495531334187394,0.4911313661544431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.25329230816920995,0.46155154193154246,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.15831928750362217,0.6675412922976673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2612967733902964,0.40334564029982467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2152301052349856,0.4680942000566776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.14436066897386962,0.5986349159030832,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.2918938273792329,0.21570341119765912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2263183450057311,0.30744592759101697,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.07076725035739004,1.331052754641553,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.19320976179904706,0.6016956415225062,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.12215561819315887,0.4955517309902211,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.24554427334666215,0.44619796104831516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.24882318762272201,0.3031534153912222,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3290790161045427,0.27057976670796746,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21260291625469296,0.38381762328856883,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.34615745150392274,0.3107016708299091,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.4396839561813038,0.22448561336365735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1381918859592385,0.3283759464103948,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.2953303380029254,0.2175037102936178,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.185151277870345,0.43882501241516547,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2610785274540192,0.25282786572666804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3259954146314312,0.2604253803604457,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.9272378313156269,0.12920367684776887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.27461430519334257,0.3785216499860512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.09897979021421535,1.0300206576305133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.13029965751175884,0.36812541350206107,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2375079072940983,0.4797994530435128,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2701481397215622,0.32373822782588857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.23600210331125115,0.4979173882573058,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.17681912222280644,0.22184321490704795,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.16043068412804032,0.17700601276852246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2195928146409704,0.3577313838582171,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.21736834418804818,0.2682922116652122,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09741660204631038,1.102349562563099,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.06248202085150923,1.518066997586177,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.1926058200642127,0.3471688161637473,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.18736061697554562,0.60101452151077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.10889442811834178,0.8414600711520572,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.19821451223078404,0.37480250833801354,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.19403095305179655,0.5851776817764147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.13365998392372863,0.8376675892987633,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2567021688241144,0.21616566825895667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.11985408622005231,0.7156976934674752,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.24252833187125628,0.45652359784934704,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09402128149143324,1.0376953673415128,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.29719523024909683,0.26683622470591173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09879270919278213,0.7918494429138123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1775387539532555,0.2843441967061051,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.19865798086768885,0.48105882051062715,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.22530426028948125,0.3623767242996495,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.12593649011401192,0.40666253189272394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.29567722031925936,0.3103087858861705,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.27725259067986424,0.4163536639704885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2345463783584703,0.4632429528619178,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.24316664061133536,0.48354222778031863,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.21440612282337362,0.4646856083027077,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2631387366979196,0.430191293516386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.27763466625054756,0.4001469611419731,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.13400374643583046,0.8419464598309379,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0920271410505745,1.1344054441378018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.06146545593714048,1.5063920307975704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.11208927955784981,0.9656849146971336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.30876849796620237,0.2275200024563684,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.19220825027716756,0.5948366279393713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2745542007605671,0.343570987787225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.15561811772950573,0.4547419919895165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1356023353308082,0.5871282407618147,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,0.20308862054031954,0.3569791525227495,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.22193919343981872,0.522282272426434,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28438175421773987,0.3996651420908118,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.25069705179715635,0.31337788077938433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.09284933030683613,1.0320418148593842,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.253775470165682,0.271413350773119,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.20740777991039624,0.5623077673814112,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.21300233970395877,0.45663253629697187,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.25939350637574304,0.41053495522604144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.28300179724240765,0.4178360542638233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.21916429559660586,0.5097602669090898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.17696326043683147,0.40859598252432316,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.21881956789989995,0.4945687037683443,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.17722863614957016,0.6522458413098331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.24440128797326077,0.3025399632108956,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1818048718512076,0.6274543987801076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2506970224295729,0.3133779536612352,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.19730683627381493,0.40724652947982565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3061780474158144,0.2799837540202207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.26869314851078885,0.43265178425804607,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.14244295845770985,0.35146237175533757,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2363154811635783,0.2560938092890549,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2773535479123191,0.38975964805120705,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.14969635663998054,0.7290396098311973,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.4636992643092587,0.23885154540779097,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.24496527233397633,0.4754337231551449,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.2744886363305597,0.3228205968276435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.13970323542437227,0.6013082346226399,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.07088020986418943,1.398025912220369,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.16641216002379497,0.3705487705735009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.07696752879157091,1.3008812363680795,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.027513623556369833,2.309775116027178,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.17123086062213116,0.6352388537859482,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09963932469480001,0.8659903659040028,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.050010013950823495,1.7555688904212232,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.10492375364802181,1.0039617162606722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.16138463135336553,0.4131696628897087,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.23300217636467474,0.5040615889272548,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2380189372310359,0.4938390163866019,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.08469359041393341,1.2061375386869198,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.1354843033711329,0.5175098924037267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.16995589099178876,0.6759936317524236,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.09689685764945588,0.9673780366971899,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.3118733614647294,0.27946967275477386,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0920271410505745,1.1344054441378018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.18343935787163715,0.4038068037445113,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.26194654510543947,0.4262102554865527,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.343455955457958,0.27704731201602684,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.251079661277797,0.41796833024985397,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2494353840546334,0.24667187807193713,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.17184003643845344,0.5069511685570202,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.05727126293871062,1.6220339144404248,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.11637868971665763,0.9251653237931425,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1.0,0.30348803415858516,0.3592720693185606,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.19191929694673543,0.432945650668223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.18722444277892233,0.5396757893419251,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.08417242029246744,1.2101295786087678,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.23547821961456003,0.4277748316338952,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3084752694330732,0.3814212569582665,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2705734480107628,0.393760448235962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.27986602248138504,0.3552242410670749,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.08405358431025747,1.0292283603293706,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.24680557493964778,0.3549045227998485,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.28055839871752797,0.4045398181104896,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.08030566671668678,1.2823046869595864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.04301165648978552,1.8977696144398308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2734245709554968,0.38456534800418357,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2535271112815854,0.4103924961533106,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.2585208193218259,0.43988519387037517,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.05758473450446276,1.6145951920367496,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.12149486452403295,0.8216069248111025,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.3642759948126269,0.22921257418088248,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.12886036825508884,0.8236491284217287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.22694709645338978,0.4881788431529251,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.08881439297167307,1.1101162337706763,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.24968980175575933,0.35414556106994377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.07648530317762467,1.3054641163532774,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.07615773105863904,1.3146449442292942,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2525786863491292,0.439740195149976,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.24570920420490328,0.45761963000464606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.20300247844818228,0.4795779009947448,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.19170029315478357,0.37895544144533144,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09897979021421535,1.0300206576305133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.2262410335555479,0.1600155525193423,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.17780040720495538,0.42978327258345783,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.15456389425091172,0.19274727591285057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.0,0.25901738910404576,0.4552332558458355,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2261791179080996,0.5182670822232922,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.23433521332219748,0.16681362355238205,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.19524344951275036,0.07632870972965478,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.09848856484895166,1.083817441215208,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,0.07955498287532901,1.2836147727313036,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.32540741540423135,0.227120114314736,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.07705838860576818,1.3229680419995802,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.0,0.23800844629511447,0.343262693064064,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.3585875388810557,0.2337557865596126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.24078411496764573,0.4357821988169224,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0698570229977668,1.4152011295151423,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.0,0.27095572737085444,0.42597440678473036,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.23210554915093318,0.5057379823456293,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.26967390744642467,0.43546386198564657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.09261746815318103,0.9416699736419962,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.27708840322192163,0.42637011345196113,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,0.15338841451292243,0.6177767727819083,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.2917807429442955,0.20320023925973318,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.28426042227313203,0.3013944302368614,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.23612918143662,0.4519460106864221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.15593910075189932,0.7120269615392399,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1835210926707862,0.2045455309974782,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1203037966743515,0.2997137043729985,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.342374071346276,0.2719180099816779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.274767152676039,0.33860713816711197,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1234220506179358,0.6117004150455,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.250768851608921,0.15856314522105852,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.14005713163588118,0.8092844007518356,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0,0.2394368225422649,0.47629676843762286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.06312684069678842,1.4927038041107268,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.2704071287129654,0.43328307247099135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2672002916345893,0.23622769232278107,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.09931767536984133,1.0452124888406091,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.24401845708985417,0.48216922776942917,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.1307287305523219,0.2690723291548127,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.05846367815326873,1.6869366316369254,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.3192647968827218,0.3105735611192716,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2844450669980523,0.19911385353392497,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.283637058988579,0.4082321084322473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2748545333369104,0.4203630692917859,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.32251825968777814,0.27155790750835573,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.27223699794018874,0.40513313935105266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.2970269516298262,0.382847150676312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.11371897300704856,0.8796261664630518,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.20545557036508755,0.5005218580836512,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,0.1033924879344745,1.0499960427940094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.14904029444716446,0.7448031077492997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.32137518716492947,0.36665608468949934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.3029884585961665,0.37462051383549533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.21346665304653933,0.536541965251901,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.07462575859055476,1.316006697850817,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.16904731016052937,0.6276145939533431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.0,0.258327341852749,0.4559327024953228,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,0.1844397027541179,0.38595856141554763,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,0.09394150525030218,1.0876638550440232,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
